name,neo_reference_id,is_potentially_hazardous_asteroid,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,orbit_id,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,semi_major_axis,inclination,ascending_node_longitude,orbital_period,perihelion_distance,perihelion_argument,aphelion_distance,perihelion_time,mean_anomaly,mean_motion
(2003 PC11),3157769,False,17.2,965.0614695789,2157.9430484443,26,.200771,2.927,2457400.5,.5799312833325516,2.869637517747283,23.04270484965515,342.3213584174827,1775.57486854578,1.205444949380863,9.729750047413987,4.533830086113703,2458206.002975603326,196.6832757355392,.2027512364459432
(2003 QL96),3159882,False,21.4,139.4938229344,311.9176705226,29,.0999927,2.994,2457400.5,.6146500588518171,2.831121449235055,6.744288994159849,346.2698079509664,1739.947630779875,1.090972483846087,322.8172257529325,4.571270414624023,2458022.944569101404,231.2144889234,.2069027789294105
(2003 RM),3159885,False,19.7,305.1792325939,682.4015094011,56,.17527,2.958,2457400.5,.602055707673172,2.918161995772174,10.86897856240749,336.7130340000073,1820.801165296603,1.161265910302602,324.6290227504743,4.675058081241747,2458304.086483919167,181.3472506439707,.1977151634463926
(2003 RP8),3159893,False,18.6,506.4714588346,1132.5046106177,28,.10235,3.920,2457400.5,.3659833530908231,1.733540805051484,31.23742310208653,301.4549870227754,833.6802824708616,1.099093728498977,22.28114452259639,2.367987881603991,2457045.397578753929,153.3404043930396,.4318202164180158
(2003 RL10),3159894,False,19.4,350.3926411083,783.5017643338,34,.154102,3.212,2457400.5,.5541883013105966,2.450649193057653,17.70584532817197,222.077817671608,1401.264589857798,1.092528079648848,141.4398185286372,3.808770306466458,2457109.762258915645,74.69366424294604,.2569107951529219
(2003 RW10),3159897,False,19.3,366.9061375314,820.4270648822,18,.227594,3.568,2457400.5,.4340460722114767,2.150890623731184,7.428847912259967,349.7032055762326,1152.194814746148,1.21730499674417,307.5361512165918,3.084476250718198,2457452.509591998459,343.7497505805297,.3124471620533333
(2003 SL5),3160728,False,19.2,384.1978910643,859.0926012318,36,.144382,3.579,2457400.5,.4755961319054827,2.111569193959955,6.103539980012298,39.68903357093191,1120.743949492839,1.107315053061823,280.1099212291242,3.115823334858088,2457346.244333138283,17.42774527496395,.3212152072406084
(2003 SQ15),3160730,False,18.9,441.1181999969,986.3702813054,17,.0614693,3.830,2457400.5,.4579671585377642,1.665845878529795,45.37480020772259,333.9664828162553,785.3272276308429,.9029431749776594,327.9620205917811,2.428748582081931,2457571.830766510680,281.4606678926478,.4584076386680743
(2003 SY17),3160732,False,18.1,637.6097898754,1425.7388332807,21,.0568884,3.399,2457400.5,.5813768810038819,2.045256815905818,33.0782181718245,350.5289624518424,1068.366347794155,.8561917874225629,218.4527073154612,3.234321844389073,2456923.713440683022,160.6594607818771,.3369630658465502
(2003 SR84),3160747,False,26.0,16.7708462163,37.5007521798,23,.00204681,4.047,2457400.5,.4765584312125706,1.706575610146098,7.531301443806347,183.3939747655184,814.3043010319545,.8932926146292384,229.7161301713132,2.519858605662959,2457019.369617319314,168.4959020739135,.4420951719692232
(2003 SD170),3160784,False,19.0,421.2646105562,941.9763057186,18,.152462,3.501,2457400.5,.4684386053984493,2.201473509730926,8.224463062552861,278.6967224855371,1193.07741021355,1.170218329010942,356.6109685688746,3.232728690450911,2457550.043636219186,314.8766001451065,.3017406891775474
(2003 SD201),3160788,False,17.8,732.0739893473,1636.96720474,19,.298491,2.812,2457400.5,.6399240086118804,3.032929347394892,20.9350222641476,11.54480411306966,1929.264917818144,1.092085041573339,284.5887477195598,4.973773653216446,2456700.058878745462,130.7020105547799,.1865995678847119
(2003 SJ170),3160787,False,19.6,319.5618867213,714.5621017269,20,.232043,3.141,2457400.5,.5602719567550216,2.576872717136799,15.71544322775111,201.0961989855435,1510.907503385505,1.133123197597935,121.1911027305058,4.020622236675663,2457409.179477173008,357.9319635548294,.2382673983637943
(2003 SU214),3160789,False,18.9,441.1181999969,986.3702813054,48,.234815,3.198,2457400.5,.5354978034489803,2.584291931115947,5.643900992344641,8.189186535801493,1517.437401491274,1.200409278532434,65.49344858742937,3.96817458369946,2457529.116253800962,329.4868128841144,.2372420764416423
(2003 SS214),3160790,False,20.0,265.8,594.3468684194,29,.10888,3.328,2457400.5,.5359410510880471,2.364104455436266,8.115089045586355,212.03300607,1327.69530369497,1.097083828707818,194.9365523545706,3.631125082164713,2456934.554482296900,126.3395192453383,.2711465492105919
(2003 TK1),3160846,False,24.4,35.0392641108,78.3501764334,15,.0778622,4.450,2457400.5,.2930571054778268,1.520938719569368,5.728254385698895,200.0734070728559,685.1189832743418,1.075216820803217,186.1766959714184,1.96666061833552,2457730.347779177634,186.6794477998004,.5254561744581604
(2003 TH2),3160852,False,22.8,73.2073989347,163.696720474,24,.00535723,3.140,2457400.5,.6698152458898379,2.453651820545508,1.390304824310994,50.247668085218,1403.840701595921,.8101584230387702,44.33595710215693,4.097145218052246,2457188.280649636141,54.42139271509735,.2564393521221767
(2003 TR9),3163739,True,21.2,152.9519353442,342.0109247198,15,.0207305,3.949,2457400.5,.7012759390580117,1.64124781240991,13.4653273353085,198.4203420863752,767.9972540387296,.490280211535243,70.99531573510497,2.792215413284577,2457473.112171268154,325.9629230194915,.4687516760077445
(2003 TO9),3163738,True,21.8,116.0259082094,259.4418179074,20,.0188443,3.231,2457400.5,.603710629704669,2.427885715612654,3.110526396760616,198.0073361931967,1381.785995654662,.9621453013891675,225.1518981232732,3.89362612983614,2457110.200350615887,75.63245980703901,.2605323842708649
(2003 TX9),3163741,False,20.7,192.5550781879,430.566244241,18,.213174,3.540,2457400.5,.4726055121330457,2.15144202096001,8.408518136334484,4.184513854053495,1152.637904043387,1.13465866281965,80.94324721960415,3.168225379100371,2457607.291180595374,295.4135199326809,.3123270532203918
(2003 UB5),3163745,False,19.4,350.3926411083,783.5017643338,50,.0714607,3.107,2457400.5,.5969703355842001,2.617239814432987,10.53644667820463,83.05821275482002,1546.549070715361,1.054825284106597,353.3013235342556,4.179654344759378,2457618.447752431561,309.2669244312634,.2327763191073406
(2003 UY19),3164402,False,18.6,506.4714588346,1132.5046106177,29,.0734391,3.224,2457400.5,.5815740572023586,2.4609103149919,7.582079227077096,51.08368942891808,1410.074655873313,1.029708718690926,319.5209621227692,3.892111911292873,2457136.463123678508,67.41010135868792,.2553056311596766
(2003 UF22),3164409,False,20.1,253.8370293645,567.5968528656,16,.177755,3.852,2457400.5,.3799006573673479,1.884144448079439,11.70658406549832,27.94887716510042,944.6473689424078,1.168356733679021,13.23017072657757,2.599932162479857,2457664.086223110501,259.5487168656207,.3810945881350865
(2003 UP24),3164411,False,20.1,253.8370293645,567.5968528656,23,.261545,3.384,2457400.5,.4960376994307971,2.237415783714801,21.67569452713031,213.0881077178051,1222.414444539898,1.127573205690757,237.8227288091903,3.347258361738846,2457893.229274527610,214.8916534631556,.2944991378398671
(2003 VE1),3165472,True,19.4,350.3926411083,783.5017643338,16,.0430033,3.697,2457400.5,.4950663999689874,1.943236935308893,16.32762175808519,29.56431957840269,989.4345279263156,.9812056214587516,323.2435884819347,2.905268249159035,2457839.840184469810,200.1486283881636,.3638441855819384
(2003 VG1),3165471,False,18.8,461.9074602816,1032.8564805039,51,.193843,3.091,2457400.5,.575144426744941,2.700897136415233,8.8073992713375,331.8347573708061,1621.289214068583,1.147491201194641,135.2928327406433,4.254303071635825,2457864.636933866164,256.9404750602684,.2220455159240771
(2003 WG),3167340,True,19.1,402.3045798343,899.5803881691,22,.0293096,2.890,2457400.5,.7840097436293876,2.438082202212299,27.1499165619969,46.74541427258126,1390.499839682218,.5266019999084619,261.920623592371,4.349562404516137,2457086.331811683810,81.33805166038427,.2588997062252619
(2003 WM25),3167352,False,17.6,802.7031672829,1794.8988477988,24,.225771,3.131,2457400.5,.5675404017430868,2.614799875878206,12.23367009507708,67.8727050929843,1544.386904442029,1.130795303844515,295.1533892629645,4.098804447911896,2457491.667591793396,338.7486329033072,.2331022096629758
(2003 WW87),3167361,False,17.0,1058.1688593312,2366.137501138,24,.121766,2.795,2457400.5,.5734698181883424,2.593955462560677,46.96893945135161,46.16091986725461,1525.95666176893,1.106400295057348,349.0219285609401,4.081510630064005,2457556.907498855648,323.1007216661311,.235917578145816
(2003 WX87),3167362,False,18.2,608.9126221057,1361.5700153859,25,.209966,3.389,2457400.5,.4940586009327337,2.300213687427076,13.01600199317407,98.56692227722587,1274.23843892893,1.16377333117053,324.4558530561076,3.436654043683621,2458022.244725053736,184.3436281772465,.2825216921745042
(2003 WU153),3167368,False,19.0,421.2646105562,941.9763057186,14,.365971,3.803,2457400.5,.3107483843537586,1.863538796143438,27.31775055644909,74.06428071330447,929.1933322466906,1.284447126061316,314.5101813311416,2.442630466225559,2457583.639584896858,289.0457127975114,.3874328274930238
(2003 WC158),3169265,True,20.4,221.0828103591,494.3561926196,29,.032775,3.066,2457400.5,.6321972549734139,2.630462445824622,9.002504874900925,251.318816207082,1558.283907611408,.9674913082636433,144.1973922495221,4.293433583385601,2457641.901294318490,304.2306594259407,.2310233701584075
(2003 WX153),3167370,False,17.8,732.0739893473,1636.96720474,54,.0852184,3.252,2457400.5,.6025129324093705,2.186170712473371,32.62228575402143,91.70061065032041,1180.659143164197,.8689745857535575,62.80385134628878,3.503366839193185,2457773.348136715964,246.3132259679795,.3049144218162668
(2003 WH166),3169271,True,22.0,105.8168859331,236.6137501138,33,.00454609,3.700,2457400.5,.5565440274605927,1.93665747305634,.6919238478714721,186.1774585406999,984.4137040300898,.8588223231899104,328.7329067399554,3.01449262292277,2456984.340521903805,152.1894824313121,.3656999069864596
(2003 WE157),3167371,False,21.2,152.9519353442,342.0109247198,11,.141509,3.384,2457400.5,.5668278319163904,2.245892756793094,9.633879786038873,226.4847235962087,1229.368125183327,.9728582347433393,264.701341948009,3.518927278842848,2457961.773840133043,195.6402949541546,.2928333609969884
(2003 XV),3169272,False,26.7,12.14940408,27.1668934089,12,.00213468,3.692,2457400.5,.5555716371672207,1.942472292115918,4.55636416261571,252.7546393204794,988.8505873375285,.8632897806331136,230.9204009872256,3.021654803598722,2456926.758140581338,172.4700086894976,.3640590445208682
(2003 YM1),3170228,False,18.3,581.5070396458,1300.2892700427,21,.318505,3.169,2457400.5,.5174411040176989,2.616778496778479,13.4896627986095,290.6061981110382,1546.140193997245,1.262749742435648,224.8030889740834,3.97080725112131,2457728.022471236380,283.7403631941885,.2328378767964696
(2003 YP1),3170212,True,21.8,116.0259082094,259.4418179074,17,.0352895,3.045,2457400.5,.6491891024700985,2.641406782933807,7.408173245576964,277.8007402645615,1568.019141419867,.9266342842625784,130.1436341402348,4.356179281605035,2457675.546568480143,296.8523240327346,.2295890340177953
(2003 YR70),3170224,False,20.0,265.8,594.3468684194,53,.0935891,3.833,2457400.5,.4305478858971008,1.895789885279874,2.65579949920954,301.3572426878958,953.4188401400777,1.079561558067517,222.8930464816576,2.712018212492232,2457832.814150597337,196.7631436859633,.3775885107820067
(2003 YP17),3170217,False,19.0,421.2646105562,941.9763057186,42,.0530153,3.680,2457400.5,.4853312148675785,2.001390047071121,4.896811140286887,144.3835111932962,1034.179751695971,1.030052984102213,31.23394844997,2.972727110040029,2457232.755263190879,58.39227189688426,.3481019613946502
(2003 YS70),3170245,False,29.1,4.0230457983,8.9958038817,11,.00107121,5.008,2457400.5,.2366780904380276,1.287505456151252,.3530865964040973,271.4588976872601,533.6076462442049,.9827811233608323,195.7685327148909,1.592229788941673,2457280.926366775575,80.67071051881619,.6746530011964004
(2003 YQ94),3170220,False,17.6,802.7031672829,1794.8988477988,23,.137935,3.072,2457400.5,.6186538593338923,2.650512431119863,8.535016705692119,272.4390789571313,1576.134208308481,1.010762686395102,85.80839904698237,4.290262175844624,2457570.720834280712,321.1203792050032,.2284069453618133
(2003 YH111),3170237,False,24.5,33.4622374455,74.8238376074,7,.00805175,4.581,2457400.5,.4861001310965568,1.417307495364461,4.368471452460501,91.73333195984145,616.3033844573492,.7283541360636638,84.28197622523619,2.106260854665258,2457373.890908720797,15.54311253531009,.5841278971994895
(2003 YT124),3170229,False,20.5,211.1324447897,472.1064988055,14,.242974,3.410,2457400.5,.4786436767141502,2.319854030252807,5.44996471192127,327.0505534775838,1290.593327738326,1.209470567772464,117.5156447679113,3.43023749273315,2456849.241968415117,153.7687256746729,.2789414699910734
(2004 AH),3172311,False,19.3,366.9061375314,820.4270648822,16,.258961,3.686,2457400.5,.4234484841606526,1.995700909196621,15.989532408362,109.699069828395,1029.773258277186,1.150624384359276,300.7183494557373,2.840777434033967,2457088.641214120440,109.0231873999799,.3495915213435248
(2004 BB),3172318,False,19.5,334.6223744549,748.2383760735,20,.116712,3.586,2457400.5,.5179148481595888,1.981965419880982,24.50934451518541,129.5411090289652,1019.160389797397,.9554761003857674,57.88156912854794,3.008454739376196,2457178.647598085299,78.36535396079267,.3532319383719044
(2004 BW1),3172321,False,18.9,441.1181999969,986.3702813054,17,.128414,3.385,2457400.5,.5209402410590444,2.312558364943625,4.299071801455253,76.70602087265561,1284.509972847159,1.107853652846783,295.0005016539615,3.517263077040466,2458013.483257260336,188.2037685354908,.2802625184778036
(2004 BJ11),3172328,False,21.7,121.4940407996,271.6689340891,8,.0903976,4.035,2457400.5,.3970543171589668,1.750291948834658,4.263888715214145,269.022491012264,845.7931616435603,1.055330974261276,112.2722373763277,2.445252923408041,2457131.094508284498,114.6686700908244,.4256359785416586
(2004 BY21),3174192,False,18.7,483.6764882185,1081.533506775,13,.269375,3.342,2457400.5,.476231382470348,2.418797832919718,6.556295249952975,40.31741879925585,1374.034961167359,1.266890397032079,155.4846155247011,3.570705268807358,2457270.562866465238,34.0437975703128,.2620020670319403
(2004 BX58),3174190,False,19.7,305.1792325939,682.4015094011,13,.0894297,2.960,2457400.5,.6231432481815861,2.824293905898765,14.01688497871351,128.38289867,1733.657330462104,1.06435422755755,344.60023628098,4.58423358423998,2458200.690042457264,193.8377427747901,.207653492806472
(2004 BG41),3174184,False,24.4,35.0392641108,78.3501764334,14,.013411,3.172,2457400.5,.6097587429469303,2.510666771520666,2.977005848691627,301.2450294986654,1453.054952490237,.9797657569595968,153.4538858115334,4.041567786081735,2457375.491646745906,6.19591651096516,.2477538783946431
(2004 BZ74),3174196,True,18.1,637.6097898754,1425.7388332807,30,.0365722,2.368,2457400.5,.8915739235591649,3.054777258440877,16.71883650407448,232.394334427118,1950.14879982258,.3312175125334353,122.6954308876167,5.778337004348319,2456871.712956821575,97.61477460671293,.1846012981331229
(2004 CL1),3174216,False,19.3,366.9061375314,820.4270648822,15,.0675844,3.635,2457400.5,.5333609400613293,1.9805637128019,15.15676229335473,3.229411180607683,1018.079408483746,.9242083890905221,187.4274345324675,3.036919036513278,2457154.281475436405,87.06459251042735,.3536069947001068
(2004 BS102),3174207,False,19.3,366.9061375314,820.4270648822,31,.190252,4.002,2457400.5,.3854140535424154,1.706204153775993,25.65282439508934,126.8484699977417,814.0384510532718,1.048609094698281,244.7415694763163,2.363799212853705,2457753.747354904857,203.780047980281,.4422395521172268
(2004 CS),3174215,False,20.2,242.4124811008,542.0507863358,21,.148344,3.861,2457400.5,.3892172846648115,1.860249206640171,15.09918041833837,334.8856945889237,926.734047277967,1.136208061631814,189.3514023476567,2.584290351648529,2457713.735986909062,238.3200470313147,.3884609625138988
(2004 CR2),3175326,False,19.1,402.3045798343,899.5803881691,45,.150172,3.270,2457400.5,.5333304302424304,2.471630515495836,3.111831408912827,355.1719064544212,1419.298519116209,1.153434749266122,243.3813164548445,3.789826281725551,2457453.193415186689,346.6345034453919,.2536464282539873
(2004 CO49),3175330,True,21.7,121.4940407996,271.6689340891,14,.0211366,4.728,2457400.5,.3886363194748649,1.375581333285218,4.262526223159822,115.2096299181967,589.2883258562597,.8409804667789234,315.8203839888746,1.910182199791512,2457115.465667400010,174.1292933079854,.6109063835210132
(2004 CD39),3175327,False,20.4,221.0828103591,494.3561926196,28,.198827,3.278,2457400.5,.5208137856169807,2.475743860917773,3.202402651816624,228.4405475327499,1422.843037593316,1.186342328495188,302.0467795428007,3.765145393340358,2457364.729442364333,9.050471772783805,.2530145564115954
(2004 CH52),3176872,False,19.7,305.1792325939,682.4015094011,23,.34604,4.095,2457400.5,.2510706023947445,1.735412542561299,11.17032069446757,334.9465306097785,835.0308579367193,1.299701470097038,131.8592143803531,2.171123615025559,2457160.443920249139,103.4934073261027,.4311217921808606
(2004 DK1),3175334,False,21.0,167.7084621628,375.0075217981,74,.082064,3.973,2457400.5,.395744296420146,1.798550093037633,1.02468948323587,38.58361602526484,881.0128325340207,1.086784151892066,168.3217148974635,2.510316034183199,2457517.110860312880,312.3503992650234,.4086206088105969
(2004 DM44),3176186,True,20.7,192.5550781879,430.566244241,21,.0414559,3.054,2457400.5,.7110004795360131,2.477540092439111,10.54014253197864,350.8322676403765,1424.391795767973,.7160078986452049,95.62940006501255,4.239072286233017,2457282.392478012105,29.85043022711156,.2527394506691207
(2004 EJ1),3177178,False,21.7,121.4940407996,271.6689340891,22,.0738269,3.777,2457400.5,.4433040363041953,1.910302030722072,14.26284551126707,7.9488564425987,964.3873008368518,1.063457429942876,196.8227471190107,2.757146631501267,2456966.638313879770,161.9579673723906,.3732940071770006
(2004 ER21),3177197,False,24.4,35.0392641108,78.3501764334,11,.0410625,6.594,2457400.5,.1714318698477434,.8998313019802167,7.943044278708391,357.3327298336129,311.774127039494,.7455715393342187,343.3650461922022,1.054091064626214,2457273.038946603205,147.1769952772052,1.154682088018154
(2004 ET21),3177200,False,20.5,211.1324447897,472.1064988055,11,.273493,3.980,2457400.5,.3236880823133043,1.63251456927552,41.61726660686047,171.0653860744857,761.8755308555799,1.104089058998197,248.121585611643,2.160940079552843,2457484.342943800898,320.3826891061487,.4725181285133583
(2004 FG1),3177203,False,19.3,366.9061375314,820.4270648822,47,.266564,3.986,2457400.5,.2851782462088006,1.751300372148524,24.1801146032855,187.392727529119,846.5242171536655,1.251867603434388,21.69174975389434,2.250733140862661,2457374.334883220686,11.12719736740036,.425268400720367
(2004 FP4),3177214,False,23.1,63.7609789875,142.5738833281,19,.0491064,3.698,2457400.5,.4709177711068938,1.996637799698635,2.11787259924949,24.60199941584843,1030.498490702203,1.056385577356781,196.9890996441284,2.936890022040489,2457248.994954593526,52.92760429873586,.349345489826665
(2004 FJ11),3177223,True,21.0,167.7084621628,375.0075217981,30,.02123,3.401,2457400.5,.5616401944279407,2.249000371806555,2.389850785978199,20.94233288675843,1231.920600644261,.9858713657166104,232.4685916095288,3.512129377896498,2456862.578670230659,157.1949349785109,.2922266254917159
(2004 FN17),3177227,False,21.0,167.7084621628,375.0075217981,18,.108009,4.217,2457400.5,.3285693735439728,1.6289888587404,14.65603453377087,195.7171678917087,759.408751870373,1.093753009913955,24.30084567825356,2.164224707566844,2457675.448884069021,229.6596555925084,.4740530038840665
(2004 GA),3179347,False,20.1,253.8370293645,567.5968528656,25,.0725567,2.964,2457400.5,.6294386500300974,2.83337149188822,10.53729233946066,12.30060109754869,1742.022286109947,1.049937965000336,156.1923268084991,4.616805018776103,2456538.889991357171,178.0571956998728,.2066563687907255
(2004 HM),3179366,False,23.2,60.8912622106,136.1570015386,18,.00310699,4.811,2457400.5,.4097891184639865,1.331792069268412,11.58133213403615,205.3620560415733,561.3749939946758,.7860381712255811,283.7302479289624,1.877545967311243,2457546.626170129554,266.2918337842133,.6412825719903981
(2004 HT59),3180192,False,27.2,9.6506146958,21.5794304844,6,.00647312,6.139,2457400.5,.2233443004647851,.9801732676839879,11.12540735785063,214.6690194115834,354.4481447994353,.7612571548788251,112.186812456948,1.199089380489151,2457458.233431257926,301.3622681969067,1.015663377794533
(2004 JR),3182166,False,18.7,483.6764882185,1081.533506775,20,.239274,3.398,2457400.5,.6461969328780505,1.890977730041814,45.41281651480739,209.5728990030413,949.7909960457731,.6690337207480955,139.5240731777011,3.112921739335532,2457013.328579082275,146.749876668302,.3790307567651974
(2004 JO1),3182170,False,20.9,175.6123184804,392.6810818086,18,.0587553,5.813,2457400.5,.4750006363699927,1.022834344982221,21.55349190470174,69.75913541003038,377.8386497224948,.5369873802145811,286.2438014924066,1.50868130974986,2457370.390272649299,28.68817643248934,.9527876522542188
(2004 JR1),3182173,False,17.6,802.7031672829,1794.8988477988,69,.162808,2.855,2457400.5,.5937893217406955,2.886383540283982,28.61357054349212,131.3309847360952,1791.139806482558,1.172479815615249,168.7074178497823,4.600287264952716,2456788.226069411520,123.0605306264233,.2009893357833236
(2004 JO2),3182176,False,17.3,921.6265485028,2060.8196123208,110,.10782,3.303,2457400.5,.5706905740523813,2.291173595800913,18.70742864172463,222.6338136702109,1266.733979504783,.9836224211596313,127.3292862377086,3.598724770442195,2457102.539421627157,84.67903281173359,.284195423683778
(2004 KA),3182188,False,20.8,183.8886720703,411.1875710413,39,.126627,3.670,2457400.5,.4853120206078796,2.005422166476876,7.927521160178035,211.6452878972581,1037.306605302788,1.032166682692152,79.90329711810139,2.9786776502616,2457348.532274103853,18.03553667447439,.3470526439913267
(2004 KB),3182189,True,21.1,160.1603379786,358.1294030194,12,.0231069,5.240,2457400.5,.2884748845254951,1.186879438511474,20.65191150880841,230.9715887063471,472.2895497686533,.8444945295411918,243.2650598875405,1.529264347481756,2457280.743485327548,91.28371632021266,.7622442634530928
(2004 KF1),3182822,False,20.8,183.8886720703,411.1875710413,20,.166033,3.586,2457400.5,.4428874521876679,2.117712663425459,9.409568376983193,242.039809759584,1125.638599789766,1.179804297455397,5.191404572846128,3.055621029395522,2457667.723469378618,274.5370023786767,.3198184568894818
(2004 KF15),3182828,False,20.8,183.8886720703,411.1875710413,26,.190126,3.932,2457400.5,.3547289892566674,1.829820098770051,11.07584666652594,229.1379431347747,904.0886502747994,1.180729864611816,34.5748853391683,2.478910332928287,2457691.087205700949,244.2907783207491,.3981910401049469
(2004 LH),3183838,False,18.8,461.9074602816,1032.8564805039,41,.187015,3.797,2457400.5,.3269857797992615,1.764649929336102,39.54392301049147,248.694638631253,856.2217810806671,1.187634496119425,341.4066964001947,2.34166536255278,2457410.076161391141,355.9736855835882,.4204518127834024
(2004 LK),3183840,False,22.7,76.6575573531,171.4115092306,19,.0709097,3.566,2457400.5,.511279927040724,2.092767618494864,7.791795527446887,75.82606493290299,1105.808533665529,1.02277754319762,230.2599698670378,3.162757693792109,2457629.458292200995,285.4617931739627,.3255536460789227
(2004 LU3),3183848,False,18.4,555.334911581,1241.766612574,39,.0696505,3.470,2457400.5,.5308690879379633,2.177077414944101,9.821919835863204,113.8432036377359,1173.300445395447,1.021334313302387,224.4400735306705,3.332820516585814,2457922.282693990180,199.9030950907423,.3068267820171723
(2004 LZ5),3183852,False,18.2,608.9126221057,1361.5700153859,17,.229684,3.074,2457400.5,.549087750813592,2.601039806752376,24.76316490485588,263.0090850328226,1532.212231734128,1.172840709486094,320.0323757459968,4.029238904018658,2457703.780541874829,288.7429033565607,.234954396358368
(2004 MD),3184151,True,20.1,253.8370293645,567.5968528656,23,.0134041,3.724,2457400.5,.5377641913923189,1.91626298830548,9.763905205057334,85.53183254039422,968.9047702863147,.8857653719043551,124.1041840350808,2.946760604706606,2457006.812461758950,146.2759995751666,.3715535427631538
(2004 MP3),3184471,False,18.4,555.334911581,1241.766612574,28,.268,3.161,2457400.5,.5138952554511693,2.612132558786278,15.83335926316423,147.021346995198,1542.024399234816,1.269770030216487,158.564415953093,3.95449508735607,2457803.176389293569,265.9914355326551,.2334593409667444
(2004 MX2),3184160,True,19.3,366.9061375314,820.4270648822,24,.00221798,2.845,2457400.5,.715726384961777,2.772642275502266,18.21755932694435,117.653514039698,1686.316882943817,.7881890428648338,242.1626005308302,4.757095508139698,2456613.151176652633,168.085594867697,.2134830076370612
(2004 PM2),3249142,False,19.3,366.9061375314,820.4270648822,26,.217786,3.192,2457400.5,.5266249113924125,2.568662455388462,12.56153732331906,153.5318670358479,1503.692327531346,1.215940817422497,200.7813666190774,3.921384093354428,2457771.870496379831,271.0899375830246,.2394106782409551
(2004 PE20),3249182,False,20.1,253.8370293645,567.5968528656,38,.253009,3.525,2457400.5,.4297604285126841,2.214036350186945,4.230511225594178,166.7390038458796,1203.304517584069,1.262531139587944,176.9865460651434,3.165541560785945,2456863.126931867564,160.7691998996931,.299176139322396
(2004 PY27),3249232,False,20.7,192.5550781879,430.566244241,11,.283405,3.449,2457400.5,.4420453982791064,2.303162760772905,4.77553338069812,12.85728178717708,1276.689750415791,1.28506026088544,273.8765901899141,3.32126526066037,2457030.617369424571,104.2992214543804,.2819792356621924
(2004 QB17),3250246,False,18.4,555.334911581,1241.766612574,48,.156891,3.413,2457400.5,.5043542078898253,2.29067323958752,4.822958800163301,289.1114000512803,1266.319050046829,1.135362552300937,148.7818654789591,3.445983926874105,2457199.901187894058,57.02794438373842,.2842885448076353
(2004 QC17),3250244,False,18.7,483.6764882185,1081.533506775,65,.229936,3.559,2457400.5,.4384726072754916,2.153046903939376,9.036451473909699,231.4720244541637,1153.927871797264,1.208994814382653,143.6966133502776,3.097098993496099,2457894.901407657808,205.7576845946212,.3119779050308348
(2004 QD17),3250245,False,19.8,291.4439045349,651.6883821679,47,.176751,4.059,2457400.5,.3290624786013941,1.738798247958765,12.31052746314779,230.1374346673923,837.4757062500584,1.166624986697692,171.3637115367355,2.310971509219838,2457498.014216664060,318.0822252668667,.429863215509811
(2004 RQ10),3251448,True,20.9,175.6123184804,392.6810818086,39,.0313119,3.859,2457400.5,.4417089968927346,1.865153426275952,5.687407279629817,335.2688251829679,930.4012184097417,1.041298377304555,349.4761889288621,2.68900847524735,2456958.766856919482,170.9197369504664,.3869298458307249
(2004 RW10),3251517,True,20.9,175.6123184804,392.6810818086,18,.0348714,3.294,2457400.5,.5927145046330393,2.352274222429592,3.109103605930256,206.1407037086176,1317.741886531641,.9580471719211687,71.79869410596635,3.746501272938016,2457168.235558920008,63.45339678688988,.2731946245918744
(2004 RF84),3251713,True,18.4,555.334911581,1241.766612574,48,.0358047,3.349,2457400.5,.6028986363944124,2.165070376630217,23.25960494680293,344.7048530669197,1163.607344199494,.8597523988619222,122.4949405162072,3.470388354398512,2456879.492385763694,161.1907505225522,.3093827155651572
(2004 RY109),3251889,True,19.0,421.2646105562,941.9763057186,37,.0467545,4.106,2457400.5,.4251073381849365,1.627484210177491,26.13287509256189,352.3907590260656,758.3568299520676,.9356287296509241,306.8248477719183,2.319339690704058,2457752.851906604559,192.7348269736575,.4747105660309726
(2004 RX109),3251888,False,18.1,637.6097898754,1425.7388332807,22,.273016,3.020,2457400.5,.8113533832612712,2.210606739068014,29.05505814889772,200.6361927033505,1200.509666466128,.4170234822650148,37.24135180500514,4.004189995871013,2457980.904151440886,185.9526763047398,.2998726374771404
(2004 RZ164),3252349,True,19.0,421.2646105562,941.9763057186,61,.0123498,3.112,2457400.5,.6135003763635725,2.552812474473315,13.87169481338096,74.94820984869995,1489.795976249865,.9866610605983135,345.3868439724263,4.118963888348316,2457816.407483232805,259.4985243947941,.2416438262279356
(2004 RU331),3254312,False,20.5,211.1324447897,472.1064988055,40,.104099,5.095,2457400.5,.2439620508127484,1.241374080189333,17.46509652887223,201.6178797212734,505.1873143266948,.9385259137605542,261.7691397450219,1.544222246618112,2457415.789305753635,349.1047341941979,.7126069673380495
(2004 SR),3253150,False,23.8,46.1907460282,103.2856480504,12,.0244907,5.453,2457400.5,.1603073022592904,1.147033582056173,8.629956699040756,354.8213241786759,448.7067744722943,.963155722915938,297.5767048452203,1.330911441196409,2457243.874463672357,125.6615595881379,.802305693787176
